RAN,0,4096,21992
RAN,1,4096,20820
RAN,2,4096,20588
RAN,3,4096,20648
RAN,4,4096,21692
RAN,5,4096,21044
RAN,6,4096,21424
RAN,7,4096,23824
RAN,8,4096,23832
RAN,9,4096,20324
RAN,10,4096,21120
RAN,11,4096,21648
RAN,12,4096,22108
RAN,13,4096,23020
RAN,14,4096,23908
RAN,15,4096,21208
RAN,16,4096,19400
RAN,17,4096,23220
RAN,18,4096,21612
RAN,19,4096,19932
RAN,20,4096,22068
RAN,21,4096,22508
RAN,22,4096,23192
RAN,23,4096,22688
RAN,24,4096,23372
RAN,25,4096,26240
RAN,26,4096,23656
RAN,27,4096,23884
RAN,28,4096,19776
RAN,29,4096,21064
RAN,30,4096,23704
RAN,31,4096,23208
RAN,32,4096,22476
RAN,33,4096,22632
RAN,34,4096,21936
RAN,35,4096,23732
RAN,36,4096,19776
RAN,37,4096,19252
RAN,38,4096,25108
RAN,39,4096,19140
RAN,40,4096,20676
RAN,41,4096,20288
RAN,42,4096,22004
RAN,43,4096,22684
RAN,44,4096,23768
RAN,45,4096,22988
RAN,46,4096,23664
RAN,47,4096,19772
RAN,48,4096,23716
RAN,49,4096,21756
RAN,50,4096,20568
RAN,51,4096,19740
RAN,52,4096,21120
RAN,53,4096,22072
RAN,54,4096,22792
RAN,55,4096,24832
RAN,56,4096,21500
RAN,57,4096,22708
RAN,58,4096,19788
RAN,59,4096,22716
RAN,60,4096,23100
RAN,61,4096,23648
RAN,62,4096,20144
RAN,63,4096,22484
RAN,64,4096,23224
RAN,65,4096,18468
RAN,66,4096,22036
RAN,67,4096,19368
RAN,68,4096,35456
RAN,69,4096,20172
RAN,70,4096,19816
RAN,71,4096,22988
RAN,72,4096,25716
RAN,73,4096,23148
RAN,74,4096,19164
RAN,75,4096,25276
RAN,76,4096,18380
RAN,77,4096,23068
RAN,78,4096,22116
RAN,79,4096,21336
RAN,80,4096,22036
RAN,81,4096,21984
RAN,82,4096,22352
RAN,83,4096,21992
RAN,84,4096,25000
RAN,85,4096,23640
RAN,86,4096,24584
RAN,87,4096,19272
RAN,88,4096,21092
RAN,89,4096,23840
RAN,90,4096,21636
RAN,91,4096,24324
RAN,92,4096,23584
RAN,93,4096,20252
RAN,94,4096,20444
RAN,95,4096,22588
RAN,96,4096,24488
RAN,97,4096,23276
RAN,98,4096,21092
RAN,99,4096,18792
RAN,100,4096,18880
RAN,101,4096,22532
RAN,102,4096,24168
RAN,103,4096,27440
RAN,104,4096,18620
RAN,105,4096,22692
RAN,106,4096,19216
RAN,107,4096,20196
RAN,108,4096,24324
RAN,109,4096,22928
RAN,110,4096,24152
RAN,111,4096,19972
RAN,112,4096,24052
RAN,113,4096,20736
RAN,114,4096,20612
RAN,115,4096,20776
RAN,116,4096,23756
RAN,117,4096,21984
RAN,118,4096,24216
RAN,119,4096,24428
RAN,120,4096,21528
RAN,121,4096,23664
RAN,122,4096,21812
RAN,123,4096,20512
RAN,124,4096,20664
RAN,125,4096,23924
RAN,126,4096,21484
RAN,127,4096,24096
RAN,128,4096,23696
RAN,129,4096,23604
RAN,130,4096,24908
RAN,131,4096,21648
RAN,132,4096,24388
RAN,133,4096,24532
RAN,134,4096,25524
RAN,135,4096,22912
RAN,136,4096,23424
RAN,137,4096,21468
RAN,138,4096,24848
RAN,139,4096,21192
RAN,140,4096,24888
RAN,141,4096,26344
RAN,142,4096,20996
RAN,143,4096,25700
RAN,144,4096,22856
RAN,145,4096,26612
RAN,146,4096,24484
RAN,147,4096,20796
RAN,148,4096,23748
RAN,149,4096,26400
RAN,150,4096,21676
RAN,151,4096,24432
RAN,152,4096,25308
RAN,153,4096,22556
RAN,154,4096,24964
RAN,155,4096,25112
RAN,156,4096,23324
RAN,157,4096,22592
RAN,158,4096,24764
RAN,159,4096,24096
RAN,160,4096,23204
RAN,161,4096,23256
RAN,162,4096,19640
RAN,163,4096,24552
RAN,164,4096,24040
RAN,165,4096,22696
RAN,166,4096,23872
RAN,167,4096,23980
RAN,168,4096,24008
RAN,169,4096,23604
RAN,170,4096,23612
RAN,171,4096,21924
RAN,172,4096,23628
RAN,173,4096,20872
RAN,174,4096,24724
RAN,175,4096,22928
RAN,176,4096,19560
RAN,177,4096,23576
RAN,178,4096,24160
RAN,179,4096,23556
RAN,180,4096,21788
RAN,181,4096,24728
RAN,182,4096,23620
RAN,183,4096,24252
RAN,184,4096,22460
RAN,185,4096,25024
RAN,186,4096,21308
RAN,187,4096,19380
RAN,188,4096,24916
RAN,189,4096,22428
RAN,190,4096,24648
RAN,191,4096,21524
RAN,192,4096,23788
RAN,193,4096,19812
RAN,194,4096,24028
RAN,195,4096,21992
RAN,196,4096,24580
RAN,197,4096,27116
RAN,198,4096,25184
RAN,199,4096,21844
RAN,200,4096,22060
RAN,201,4096,22964
RAN,202,4096,24736
RAN,203,4096,21012
RAN,204,4096,22680
RAN,205,4096,22556
RAN,206,4096,19416
RAN,207,4096,24380
RAN,208,4096,25448
RAN,209,4096,24484
RAN,210,4096,20832
RAN,211,4096,24200
RAN,212,4096,24264
RAN,213,4096,20904
RAN,214,4096,23316
RAN,215,4096,23060
RAN,216,4096,26800
RAN,217,4096,25676
RAN,218,4096,22396
RAN,219,4096,24840
RAN,220,4096,23000
RAN,221,4096,19620
RAN,222,4096,23352
RAN,223,4096,25204
RAN,224,4096,23560
RAN,225,4096,23680
RAN,226,4096,24532
RAN,227,4096,22500
RAN,228,4096,23492
RAN,229,4096,21376
RAN,230,4096,24980
RAN,231,4096,22616
RAN,232,4096,25008
RAN,233,4096,25132
RAN,234,4096,26584
RAN,235,4096,20144
RAN,236,4096,28024
RAN,237,4096,18556
RAN,238,4096,23660
RAN,239,4096,21272
RAN,240,4096,21036
RAN,241,4096,23556
RAN,242,4096,22964
RAN,243,4096,24744
RAN,244,4096,21876
RAN,245,4096,24908
RAN,246,4096,22032
RAN,247,4096,22440
RAN,248,4096,23520
RAN,249,4096,23040
RAN,250,4096,23544
RAN,251,4096,24148
RAN,252,4096,19244
RAN,253,4096,23100
RAN,254,4096,24260
RAN,255,4096,26772
RAN,256,4096,23712
RAN,257,4096,25772
RAN,258,4096,22640
RAN,259,4096,23936
RAN,260,4096,22428
RAN,261,4096,24592
RAN,262,4096,27088
RAN,263,4096,23104
RAN,264,4096,23128
RAN,265,4096,24824
RAN,266,4096,23264
RAN,267,4096,25048
RAN,268,4096,21580
RAN,269,4096,24688
RAN,270,4096,23376
RAN,271,4096,25148
RAN,272,4096,23524
RAN,273,4096,22816
RAN,274,4096,23208
RAN,275,4096,24336
RAN,276,4096,20624
RAN,277,4096,26332
RAN,278,4096,21472
RAN,279,4096,20500
RAN,280,4096,23892
RAN,281,4096,21876
RAN,282,4096,25276
RAN,283,4096,28264
RAN,284,4096,25836
RAN,285,4096,20936
RAN,286,4096,23496
RAN,287,4096,21944
RAN,288,4096,23820
RAN,289,4096,20380
RAN,290,4096,22224
RAN,291,4096,19368
RAN,292,4096,21680
RAN,293,4096,25412
RAN,294,4096,26008
RAN,295,4096,26020
RAN,296,4096,23656
RAN,297,4096,24820
RAN,298,4096,23472
RAN,299,4096,21408
RAN,300,4096,20596
RAN,301,4096,25984
RAN,302,4096,27808
RAN,303,4096,24944
RAN,304,4096,22204
RAN,305,4096,22308
RAN,306,4096,23952
RAN,307,4096,22268
RAN,308,4096,22460
RAN,309,4096,24376
RAN,310,4096,22740
RAN,311,4096,22344
RAN,312,4096,23340
RAN,313,4096,20056
RAN,314,4096,22984
RAN,315,4096,23396
RAN,316,4096,25000
RAN,317,4096,22724
RAN,318,4096,19968
