FIX,0,1456,4.111505
FIX,1,1456,4.533433
FIX,2,1456,4.535649
FIX,3,1456,4.535546
FIX,4,1456,4.535868
FIX,5,1456,4.533922
FIX,6,1456,4.532773
FIX,7,1456,4.532791
FIX,8,1456,4.534362
FIX,9,1456,4.537904
FIX,10,1456,4.536559
FIX,11,1456,4.535937
FIX,12,1456,4.534053
FIX,13,1456,4.533339
FIX,14,1456,4.535278
FIX,15,1456,4.535551
FIX,16,1456,4.530865
FIX,17,1456,4.532896
FIX,18,1456,4.536470
FIX,19,1456,4.532950
FIX,20,1456,4.531207
FIX,21,1456,4.533207
FIX,22,1456,4.530585
FIX,23,1456,4.531756
FIX,24,1456,4.527524
FIX,25,1456,4.529359
FIX,26,1456,4.530329
FIX,27,1456,4.531034
FIX,28,1456,4.529344
FIX,29,1456,4.530403
