RAN,0,16,0.195198
RAN,1,16,0.195636
RAN,2,16,0.195619
RAN,3,16,0.195713
RAN,4,16,0.195703
RAN,5,16,0.195614
RAN,6,16,0.194320
RAN,7,16,0.194419
RAN,8,16,0.194549
RAN,9,16,0.195818
RAN,10,16,0.195703
RAN,11,16,0.195731
RAN,12,16,0.195809
RAN,13,16,0.195667
RAN,14,16,0.195684
RAN,15,16,0.195698
RAN,16,16,0.195664
RAN,17,16,0.195689
RAN,18,16,0.195730
RAN,19,16,0.195820
RAN,20,16,0.195780
RAN,21,16,0.195759
RAN,22,16,0.195715
RAN,23,16,0.195681
RAN,24,16,0.195670
RAN,25,16,0.195619
RAN,26,16,0.195468
RAN,27,16,0.195580
RAN,28,16,0.195720
RAN,29,16,0.195546
RAN,30,16,0.195603
RAN,31,16,0.195592
RAN,32,16,0.195517
RAN,33,16,0.195603
RAN,34,16,0.195654
RAN,35,16,0.195709
RAN,36,16,0.195584
RAN,37,16,0.195593
RAN,38,16,0.195496
RAN,39,16,0.195544
RAN,40,16,0.195498
RAN,41,16,0.195510
RAN,42,16,0.195721
RAN,43,16,0.195640
RAN,44,16,0.195281
RAN,45,16,0.195295
RAN,46,16,0.195658
RAN,47,16,0.195665
RAN,48,16,0.195677
RAN,49,16,0.195648
